mask,day,case,slice,has_ann,slice_max,is_pseudo,fold
case36/day6/slice_0028_mask.npy,day6,case36,28,False,144,False,1
case36/day6/slice_0007_mask.npy,day6,case36,7,False,144,False,1
case36/day6/slice_0036_mask.npy,day6,case36,36,False,144,False,1
case36/day6/slice_0002_mask.npy,day6,case36,2,False,144,False,1
case36/day6/slice_0132_mask.npy,day6,case36,132,False,144,False,1
case36/day6/slice_0130_mask.npy,day6,case36,130,False,144,False,1
case36/day6/slice_0121_mask.npy,day6,case36,121,False,144,False,1
case36/day6/slice_0129_mask.npy,day6,case36,129,False,144,False,1
case36/day6/slice_0125_mask.npy,day6,case36,125,False,144,False,1
case36/day6/slice_0021_mask.npy,day6,case36,21,False,144,False,1
case36/day6/slice_0003_mask.npy,day6,case36,3,False,144,False,1
case36/day6/slice_0133_mask.npy,day6,case36,133,False,144,False,1
case36/day6/slice_0142_mask.npy,day6,case36,142,False,144,False,1
case36/day6/slice_0012_mask.npy,day6,case36,12,False,144,False,1
case36/day6/slice_0026_mask.npy,day6,case36,26,False,144,False,1
case36/day6/slice_0122_mask.npy,day6,case36,122,False,144,False,1
case36/day6/slice_0030_mask.npy,day6,case36,30,False,144,False,1
case36/day6/slice_0134_mask.npy,day6,case36,134,False,144,False,1
case36/day6/slice_0014_mask.npy,day6,case36,14,False,144,False,1
case36/day6/slice_0143_mask.npy,day6,case36,143,False,144,False,1
case36/day6/slice_0027_mask.npy,day6,case36,27,False,144,False,1
case36/day6/slice_0019_mask.npy,day6,case36,19,False,144,False,1
case36/day6/slice_0008_mask.npy,day6,case36,8,False,144,False,1
case36/day6/slice_0011_mask.npy,day6,case36,11,False,144,False,1
case36/day6/slice_0009_mask.npy,day6,case36,9,False,144,False,1
case36/day6/slice_0144_mask.npy,day6,case36,144,False,144,False,1
case36/day6/slice_0034_mask.npy,day6,case36,34,False,144,False,1
case36/day6/slice_0138_mask.npy,day6,case36,138,False,144,False,1
case36/day6/slice_0135_mask.npy,day6,case36,135,False,144,False,1
case36/day6/slice_0004_mask.npy,day6,case36,4,False,144,False,1
case36/day6/slice_0126_mask.npy,day6,case36,126,False,144,False,1
case36/day6/slice_0010_mask.npy,day6,case36,10,False,144,False,1
case36/day6/slice_0013_mask.npy,day6,case36,13,False,144,False,1
case36/day6/slice_0120_mask.npy,day6,case36,120,False,144,False,1
case36/day6/slice_0139_mask.npy,day6,case36,139,False,144,False,1
case36/day6/slice_0018_mask.npy,day6,case36,18,False,144,False,1
case36/day6/slice_0137_mask.npy,day6,case36,137,False,144,False,1
case36/day6/slice_0024_mask.npy,day6,case36,24,False,144,False,1
case36/day6/slice_0141_mask.npy,day6,case36,141,False,144,False,1
case36/day6/slice_0128_mask.npy,day6,case36,128,False,144,False,1
case36/day6/slice_0015_mask.npy,day6,case36,15,False,144,False,1
case36/day6/slice_0029_mask.npy,day6,case36,29,False,144,False,1
case36/day0/slice_0055_mask.npy,day0,case36,55,False,144,False,1
case36/day0/slice_0053_mask.npy,day0,case36,53,False,144,False,1
case36/day0/slice_0022_mask.npy,day0,case36,22,False,144,False,1
case36/day0/slice_0032_mask.npy,day0,case36,32,False,144,False,1
case36/day0/slice_0140_mask.npy,day0,case36,140,False,144,False,1
case36/day0/slice_0020_mask.npy,day0,case36,20,False,144,False,1
case36/day0/slice_0017_mask.npy,day0,case36,17,False,144,False,1
case36/day0/slice_0131_mask.npy,day0,case36,131,False,144,False,1
case36/day0/slice_0043_mask.npy,day0,case36,43,False,144,False,1
case36/day0/slice_0059_mask.npy,day0,case36,59,False,144,False,1
case36/day0/slice_0001_mask.npy,day0,case36,1,False,144,False,1
case36/day0/slice_0023_mask.npy,day0,case36,23,False,144,False,1
case36/day0/slice_0049_mask.npy,day0,case36,49,False,144,False,1
case36/day0/slice_0051_mask.npy,day0,case36,51,False,144,False,1
case36/day0/slice_0035_mask.npy,day0,case36,35,False,144,False,1
case36/day0/slice_0040_mask.npy,day0,case36,40,False,144,False,1
case36/day0/slice_0136_mask.npy,day0,case36,136,False,144,False,1
case36/day0/slice_0033_mask.npy,day0,case36,33,False,144,False,1
case36/day0/slice_0031_mask.npy,day0,case36,31,False,144,False,1
case36/day0/slice_0016_mask.npy,day0,case36,16,False,144,False,1
case36/day0/slice_0006_mask.npy,day0,case36,6,False,144,False,1
case36/day0/slice_0005_mask.npy,day0,case36,5,False,144,False,1
case36/day0/slice_0025_mask.npy,day0,case36,25,False,144,False,1
case36/day0/slice_0028_mask.npy,day0,case36,28,False,144,False,1
case36/day0/slice_0007_mask.npy,day0,case36,7,False,144,False,1
case36/day0/slice_0036_mask.npy,day0,case36,36,False,144,False,1
case36/day0/slice_0002_mask.npy,day0,case36,2,False,144,False,1
case36/day0/slice_0132_mask.npy,day0,case36,132,False,144,False,1
case36/day0/slice_0130_mask.npy,day0,case36,130,False,144,False,1
case36/day0/slice_0129_mask.npy,day0,case36,129,False,144,False,1
case36/day0/slice_0052_mask.npy,day0,case36,52,False,144,False,1
case36/day0/slice_0050_mask.npy,day0,case36,50,False,144,False,1
case36/day0/slice_0047_mask.npy,day0,case36,47,False,144,False,1
case36/day0/slice_0057_mask.npy,day0,case36,57,False,144,False,1
case36/day0/slice_0021_mask.npy,day0,case36,21,False,144,False,1
case36/day0/slice_0038_mask.npy,day0,case36,38,False,144,False,1
case36/day0/slice_0003_mask.npy,day0,case36,3,False,144,False,1
case36/day0/slice_0133_mask.npy,day0,case36,133,False,144,False,1
case36/day0/slice_0142_mask.npy,day0,case36,142,False,144,False,1
case36/day0/slice_0012_mask.npy,day0,case36,12,False,144,False,1
case36/day0/slice_0026_mask.npy,day0,case36,26,False,144,False,1
case36/day0/slice_0039_mask.npy,day0,case36,39,False,144,False,1
case36/day0/slice_0030_mask.npy,day0,case36,30,False,144,False,1
case36/day0/slice_0134_mask.npy,day0,case36,134,False,144,False,1
case36/day0/slice_0014_mask.npy,day0,case36,14,False,144,False,1
case36/day0/slice_0060_mask.npy,day0,case36,60,False,144,False,1
case36/day0/slice_0041_mask.npy,day0,case36,41,False,144,False,1
case36/day0/slice_0143_mask.npy,day0,case36,143,False,144,False,1
case36/day0/slice_0027_mask.npy,day0,case36,27,False,144,False,1
case36/day0/slice_0054_mask.npy,day0,case36,54,False,144,False,1
case36/day0/slice_0019_mask.npy,day0,case36,19,False,144,False,1
case36/day0/slice_0008_mask.npy,day0,case36,8,False,144,False,1
case36/day0/slice_0011_mask.npy,day0,case36,11,False,144,False,1
case36/day0/slice_0046_mask.npy,day0,case36,46,False,144,False,1
case36/day0/slice_0044_mask.npy,day0,case36,44,False,144,False,1
case36/day0/slice_0009_mask.npy,day0,case36,9,False,144,False,1
case36/day0/slice_0144_mask.npy,day0,case36,144,False,144,False,1
case36/day0/slice_0034_mask.npy,day0,case36,34,False,144,False,1
case36/day0/slice_0138_mask.npy,day0,case36,138,False,144,False,1
case36/day0/slice_0135_mask.npy,day0,case36,135,False,144,False,1
case36/day0/slice_0004_mask.npy,day0,case36,4,False,144,False,1
case36/day0/slice_0058_mask.npy,day0,case36,58,False,144,False,1
case36/day0/slice_0048_mask.npy,day0,case36,48,False,144,False,1
case36/day0/slice_0045_mask.npy,day0,case36,45,False,144,False,1
case36/day0/slice_0010_mask.npy,day0,case36,10,False,144,False,1
case36/day0/slice_0013_mask.npy,day0,case36,13,False,144,False,1
case36/day0/slice_0139_mask.npy,day0,case36,139,False,144,False,1
case36/day0/slice_0056_mask.npy,day0,case36,56,False,144,False,1
case36/day0/slice_0018_mask.npy,day0,case36,18,False,144,False,1
case36/day0/slice_0137_mask.npy,day0,case36,137,False,144,False,1
case36/day0/slice_0024_mask.npy,day0,case36,24,False,144,False,1
case36/day0/slice_0037_mask.npy,day0,case36,37,False,144,False,1
case36/day0/slice_0141_mask.npy,day0,case36,141,False,144,False,1
case36/day0/slice_0128_mask.npy,day0,case36,128,False,144,False,1
case36/day0/slice_0015_mask.npy,day0,case36,15,False,144,False,1
case36/day0/slice_0042_mask.npy,day0,case36,42,False,144,False,1
case36/day0/slice_0029_mask.npy,day0,case36,29,False,144,False,1
case36/day16/slice_0022_mask.npy,day16,case36,22,False,144,False,1
case36/day16/slice_0032_mask.npy,day16,case36,32,False,144,False,1
case36/day16/slice_0140_mask.npy,day16,case36,140,False,144,False,1
case36/day16/slice_0020_mask.npy,day16,case36,20,False,144,False,1
case36/day16/slice_0017_mask.npy,day16,case36,17,False,144,False,1
case36/day16/slice_0127_mask.npy,day16,case36,127,False,144,False,1
case36/day16/slice_0131_mask.npy,day16,case36,131,False,144,False,1
case36/day16/slice_0001_mask.npy,day16,case36,1,False,144,False,1
case36/day16/slice_0023_mask.npy,day16,case36,23,False,144,False,1
case36/day16/slice_0035_mask.npy,day16,case36,35,False,144,False,1
case36/day16/slice_0040_mask.npy,day16,case36,40,False,144,False,1
case36/day16/slice_0136_mask.npy,day16,case36,136,False,144,False,1
case36/day16/slice_0033_mask.npy,day16,case36,33,False,144,False,1
case36/day16/slice_0031_mask.npy,day16,case36,31,False,144,False,1
case36/day16/slice_0016_mask.npy,day16,case36,16,False,144,False,1
case36/day16/slice_0006_mask.npy,day16,case36,6,False,144,False,1
case36/day16/slice_0005_mask.npy,day16,case36,5,False,144,False,1
case36/day16/slice_0025_mask.npy,day16,case36,25,False,144,False,1
case36/day16/slice_0028_mask.npy,day16,case36,28,False,144,False,1
case36/day16/slice_0007_mask.npy,day16,case36,7,False,144,False,1
case36/day16/slice_0036_mask.npy,day16,case36,36,False,144,False,1
case36/day16/slice_0002_mask.npy,day16,case36,2,False,144,False,1
case36/day16/slice_0132_mask.npy,day16,case36,132,False,144,False,1
case36/day16/slice_0130_mask.npy,day16,case36,130,False,144,False,1
case36/day16/slice_0129_mask.npy,day16,case36,129,False,144,False,1
case36/day16/slice_0125_mask.npy,day16,case36,125,False,144,False,1
case36/day16/slice_0021_mask.npy,day16,case36,21,False,144,False,1
case36/day16/slice_0038_mask.npy,day16,case36,38,False,144,False,1
case36/day16/slice_0003_mask.npy,day16,case36,3,False,144,False,1
case36/day16/slice_0133_mask.npy,day16,case36,133,False,144,False,1
case36/day16/slice_0142_mask.npy,day16,case36,142,False,144,False,1
case36/day16/slice_0012_mask.npy,day16,case36,12,False,144,False,1
case36/day16/slice_0026_mask.npy,day16,case36,26,False,144,False,1
case36/day16/slice_0039_mask.npy,day16,case36,39,False,144,False,1
case36/day16/slice_0030_mask.npy,day16,case36,30,False,144,False,1
case36/day16/slice_0134_mask.npy,day16,case36,134,False,144,False,1
case36/day16/slice_0014_mask.npy,day16,case36,14,False,144,False,1
case36/day16/slice_0041_mask.npy,day16,case36,41,False,144,False,1
case36/day16/slice_0143_mask.npy,day16,case36,143,False,144,False,1
case36/day16/slice_0027_mask.npy,day16,case36,27,False,144,False,1
case36/day16/slice_0019_mask.npy,day16,case36,19,False,144,False,1
case36/day16/slice_0008_mask.npy,day16,case36,8,False,144,False,1
case36/day16/slice_0011_mask.npy,day16,case36,11,False,144,False,1
case36/day16/slice_0009_mask.npy,day16,case36,9,False,144,False,1
case36/day16/slice_0144_mask.npy,day16,case36,144,False,144,False,1
case36/day16/slice_0034_mask.npy,day16,case36,34,False,144,False,1
case36/day16/slice_0138_mask.npy,day16,case36,138,False,144,False,1
case36/day16/slice_0135_mask.npy,day16,case36,135,False,144,False,1
case36/day16/slice_0004_mask.npy,day16,case36,4,False,144,False,1
case36/day16/slice_0126_mask.npy,day16,case36,126,False,144,False,1
case36/day16/slice_0010_mask.npy,day16,case36,10,False,144,False,1
case36/day16/slice_0013_mask.npy,day16,case36,13,False,144,False,1
case36/day16/slice_0139_mask.npy,day16,case36,139,False,144,False,1
case36/day16/slice_0018_mask.npy,day16,case36,18,False,144,False,1
case36/day16/slice_0137_mask.npy,day16,case36,137,False,144,False,1
case36/day16/slice_0024_mask.npy,day16,case36,24,False,144,False,1
case36/day16/slice_0037_mask.npy,day16,case36,37,False,144,False,1
case36/day16/slice_0141_mask.npy,day16,case36,141,False,144,False,1
case36/day16/slice_0128_mask.npy,day16,case36,128,False,144,False,1
case36/day16/slice_0015_mask.npy,day16,case36,15,False,144,False,1
case36/day16/slice_0029_mask.npy,day16,case36,29,False,144,False,1
case118/day14/slice_0055_mask.npy,day14,case118,55,False,144,False,1
case118/day14/slice_0053_mask.npy,day14,case118,53,False,144,False,1
case118/day14/slice_0022_mask.npy,day14,case118,22,False,144,False,1
case118/day14/slice_0032_mask.npy,day14,case118,32,False,144,False,1
case118/day14/slice_0140_mask.npy,day14,case118,140,False,144,False,1
case118/day14/slice_0020_mask.npy,day14,case118,20,False,144,False,1
case118/day14/slice_0017_mask.npy,day14,case118,17,False,144,False,1
case118/day14/slice_0127_mask.npy,day14,case118,127,False,144,False,1
case118/day14/slice_0124_mask.npy,day14,case118,124,False,144,False,1
case118/day14/slice_0131_mask.npy,day14,case118,131,False,144,False,1
case118/day14/slice_0043_mask.npy,day14,case118,43,False,144,False,1
case118/day14/slice_0001_mask.npy,day14,case118,1,False,144,False,1
case118/day14/slice_0023_mask.npy,day14,case118,23,False,144,False,1
case118/day14/slice_0049_mask.npy,day14,case118,49,False,144,False,1
case118/day14/slice_0051_mask.npy,day14,case118,51,False,144,False,1
case118/day14/slice_0035_mask.npy,day14,case118,35,False,144,False,1
case118/day14/slice_0040_mask.npy,day14,case118,40,False,144,False,1
case118/day14/slice_0136_mask.npy,day14,case118,136,False,144,False,1
case118/day14/slice_0033_mask.npy,day14,case118,33,False,144,False,1
case118/day14/slice_0123_mask.npy,day14,case118,123,False,144,False,1
case118/day14/slice_0031_mask.npy,day14,case118,31,False,144,False,1
case118/day14/slice_0016_mask.npy,day14,case118,16,False,144,False,1
case118/day14/slice_0006_mask.npy,day14,case118,6,False,144,False,1
case118/day14/slice_0005_mask.npy,day14,case118,5,False,144,False,1
case118/day14/slice_0025_mask.npy,day14,case118,25,False,144,False,1
case118/day14/slice_0028_mask.npy,day14,case118,28,False,144,False,1
case118/day14/slice_0007_mask.npy,day14,case118,7,False,144,False,1
case118/day14/slice_0036_mask.npy,day14,case118,36,False,144,False,1
case118/day14/slice_0002_mask.npy,day14,case118,2,False,144,False,1
case118/day14/slice_0132_mask.npy,day14,case118,132,False,144,False,1
case118/day14/slice_0130_mask.npy,day14,case118,130,False,144,False,1
case118/day14/slice_0129_mask.npy,day14,case118,129,False,144,False,1
case118/day14/slice_0052_mask.npy,day14,case118,52,False,144,False,1
case118/day14/slice_0125_mask.npy,day14,case118,125,False,144,False,1
case118/day14/slice_0050_mask.npy,day14,case118,50,False,144,False,1
case118/day14/slice_0047_mask.npy,day14,case118,47,False,144,False,1
case118/day14/slice_0021_mask.npy,day14,case118,21,False,144,False,1
case118/day14/slice_0038_mask.npy,day14,case118,38,False,144,False,1
case118/day14/slice_0003_mask.npy,day14,case118,3,False,144,False,1
case118/day14/slice_0133_mask.npy,day14,case118,133,False,144,False,1
case118/day14/slice_0142_mask.npy,day14,case118,142,False,144,False,1
case118/day14/slice_0012_mask.npy,day14,case118,12,False,144,False,1
case118/day14/slice_0026_mask.npy,day14,case118,26,False,144,False,1
case118/day14/slice_0039_mask.npy,day14,case118,39,False,144,False,1
case118/day14/slice_0030_mask.npy,day14,case118,30,False,144,False,1
case118/day14/slice_0134_mask.npy,day14,case118,134,False,144,False,1
case118/day14/slice_0014_mask.npy,day14,case118,14,False,144,False,1
case118/day14/slice_0041_mask.npy,day14,case118,41,False,144,False,1
case118/day14/slice_0143_mask.npy,day14,case118,143,False,144,False,1
case118/day14/slice_0027_mask.npy,day14,case118,27,False,144,False,1
case118/day14/slice_0054_mask.npy,day14,case118,54,False,144,False,1
case118/day14/slice_0019_mask.npy,day14,case118,19,False,144,False,1
case118/day14/slice_0008_mask.npy,day14,case118,8,False,144,False,1
case118/day14/slice_0011_mask.npy,day14,case118,11,False,144,False,1
case118/day14/slice_0046_mask.npy,day14,case118,46,False,144,False,1
case118/day14/slice_0044_mask.npy,day14,case118,44,False,144,False,1
case118/day14/slice_0009_mask.npy,day14,case118,9,False,144,False,1
case118/day14/slice_0144_mask.npy,day14,case118,144,False,144,False,1
case118/day14/slice_0034_mask.npy,day14,case118,34,False,144,False,1
case118/day14/slice_0138_mask.npy,day14,case118,138,False,144,False,1
case118/day14/slice_0135_mask.npy,day14,case118,135,False,144,False,1
case118/day14/slice_0004_mask.npy,day14,case118,4,False,144,False,1
case118/day14/slice_0048_mask.npy,day14,case118,48,False,144,False,1
case118/day14/slice_0045_mask.npy,day14,case118,45,False,144,False,1
case118/day14/slice_0126_mask.npy,day14,case118,126,False,144,False,1
case118/day14/slice_0010_mask.npy,day14,case118,10,False,144,False,1
case118/day14/slice_0013_mask.npy,day14,case118,13,False,144,False,1
case118/day14/slice_0139_mask.npy,day14,case118,139,False,144,False,1
case118/day14/slice_0056_mask.npy,day14,case118,56,False,144,False,1
case118/day14/slice_0018_mask.npy,day14,case118,18,False,144,False,1
case118/day14/slice_0137_mask.npy,day14,case118,137,False,144,False,1
case118/day14/slice_0024_mask.npy,day14,case118,24,False,144,False,1
case118/day14/slice_0037_mask.npy,day14,case118,37,False,144,False,1
case118/day14/slice_0141_mask.npy,day14,case118,141,False,144,False,1
case118/day14/slice_0128_mask.npy,day14,case118,128,False,144,False,1
case118/day14/slice_0015_mask.npy,day14,case118,15,False,144,False,1
case118/day14/slice_0042_mask.npy,day14,case118,42,False,144,False,1
case118/day14/slice_0029_mask.npy,day14,case118,29,False,144,False,1
case118/day16/slice_0022_mask.npy,day16,case118,22,False,144,False,1
case118/day16/slice_0032_mask.npy,day16,case118,32,False,144,False,1
case118/day16/slice_0140_mask.npy,day16,case118,140,False,144,False,1
case118/day16/slice_0020_mask.npy,day16,case118,20,False,144,False,1
case118/day16/slice_0017_mask.npy,day16,case118,17,False,144,False,1
case118/day16/slice_0127_mask.npy,day16,case118,127,False,144,False,1
case118/day16/slice_0124_mask.npy,day16,case118,124,False,144,False,1
case118/day16/slice_0131_mask.npy,day16,case118,131,False,144,False,1
case118/day16/slice_0001_mask.npy,day16,case118,1,False,144,False,1
case118/day16/slice_0023_mask.npy,day16,case118,23,False,144,False,1
case118/day16/slice_0035_mask.npy,day16,case118,35,False,144,False,1
case118/day16/slice_0040_mask.npy,day16,case118,40,False,144,False,1
case118/day16/slice_0136_mask.npy,day16,case118,136,False,144,False,1
case118/day16/slice_0033_mask.npy,day16,case118,33,False,144,False,1
case118/day16/slice_0123_mask.npy,day16,case118,123,False,144,False,1
case118/day16/slice_0031_mask.npy,day16,case118,31,False,144,False,1
case118/day16/slice_0016_mask.npy,day16,case118,16,False,144,False,1
case118/day16/slice_0006_mask.npy,day16,case118,6,False,144,False,1
case118/day16/slice_0005_mask.npy,day16,case118,5,False,144,False,1
case118/day16/slice_0025_mask.npy,day16,case118,25,False,144,False,1
case118/day16/slice_0028_mask.npy,day16,case118,28,False,144,False,1
case118/day16/slice_0007_mask.npy,day16,case118,7,False,144,False,1
case118/day16/slice_0036_mask.npy,day16,case118,36,False,144,False,1
case118/day16/slice_0002_mask.npy,day16,case118,2,False,144,False,1
case118/day16/slice_0132_mask.npy,day16,case118,132,False,144,False,1
case118/day16/slice_0130_mask.npy,day16,case118,130,False,144,False,1
case118/day16/slice_0121_mask.npy,day16,case118,121,False,144,False,1
case118/day16/slice_0129_mask.npy,day16,case118,129,False,144,False,1
case118/day16/slice_0125_mask.npy,day16,case118,125,False,144,False,1
case118/day16/slice_0021_mask.npy,day16,case118,21,False,144,False,1
case118/day16/slice_0038_mask.npy,day16,case118,38,False,144,False,1
case118/day16/slice_0003_mask.npy,day16,case118,3,False,144,False,1
case118/day16/slice_0133_mask.npy,day16,case118,133,False,144,False,1
case118/day16/slice_0142_mask.npy,day16,case118,142,False,144,False,1
case118/day16/slice_0012_mask.npy,day16,case118,12,False,144,False,1
case118/day16/slice_0026_mask.npy,day16,case118,26,False,144,False,1
case118/day16/slice_0122_mask.npy,day16,case118,122,False,144,False,1
case118/day16/slice_0039_mask.npy,day16,case118,39,False,144,False,1
case118/day16/slice_0030_mask.npy,day16,case118,30,False,144,False,1
case118/day16/slice_0134_mask.npy,day16,case118,134,False,144,False,1
case118/day16/slice_0014_mask.npy,day16,case118,14,False,144,False,1
case118/day16/slice_0143_mask.npy,day16,case118,143,False,144,False,1
case118/day16/slice_0027_mask.npy,day16,case118,27,False,144,False,1
case118/day16/slice_0019_mask.npy,day16,case118,19,False,144,False,1
case118/day16/slice_0008_mask.npy,day16,case118,8,False,144,False,1
case118/day16/slice_0011_mask.npy,day16,case118,11,False,144,False,1
case118/day16/slice_0009_mask.npy,day16,case118,9,False,144,False,1
case118/day16/slice_0144_mask.npy,day16,case118,144,False,144,False,1
case118/day16/slice_0034_mask.npy,day16,case118,34,False,144,False,1
case118/day16/slice_0138_mask.npy,day16,case118,138,False,144,False,1
case118/day16/slice_0135_mask.npy,day16,case118,135,False,144,False,1
case118/day16/slice_0004_mask.npy,day16,case118,4,False,144,False,1
case118/day16/slice_0126_mask.npy,day16,case118,126,False,144,False,1
case118/day16/slice_0010_mask.npy,day16,case118,10,False,144,False,1
case118/day16/slice_0013_mask.npy,day16,case118,13,False,144,False,1
case118/day16/slice_0120_mask.npy,day16,case118,120,False,144,False,1
case118/day16/slice_0139_mask.npy,day16,case118,139,False,144,False,1
case118/day16/slice_0018_mask.npy,day16,case118,18,False,144,False,1
case118/day16/slice_0137_mask.npy,day16,case118,137,False,144,False,1
case118/day16/slice_0024_mask.npy,day16,case118,24,False,144,False,1
case118/day16/slice_0037_mask.npy,day16,case118,37,False,144,False,1
case118/day16/slice_0141_mask.npy,day16,case118,141,False,144,False,1
case118/day16/slice_0128_mask.npy,day16,case118,128,False,144,False,1
case118/day16/slice_0015_mask.npy,day16,case118,15,False,144,False,1
case118/day16/slice_0029_mask.npy,day16,case118,29,False,144,False,1
case122/day25/slice_0022_mask.npy,day25,case122,22,False,144,False,1
case122/day25/slice_0032_mask.npy,day25,case122,32,False,144,False,1
case122/day25/slice_0140_mask.npy,day25,case122,140,False,144,False,1
case122/day25/slice_0020_mask.npy,day25,case122,20,False,144,False,1
case122/day25/slice_0017_mask.npy,day25,case122,17,False,144,False,1
case122/day25/slice_0127_mask.npy,day25,case122,127,False,144,False,1
case122/day25/slice_0131_mask.npy,day25,case122,131,False,144,False,1
case122/day25/slice_0001_mask.npy,day25,case122,1,False,144,False,1
case122/day25/slice_0023_mask.npy,day25,case122,23,False,144,False,1
case122/day25/slice_0035_mask.npy,day25,case122,35,False,144,False,1
case122/day25/slice_0040_mask.npy,day25,case122,40,False,144,False,1
case122/day25/slice_0136_mask.npy,day25,case122,136,False,144,False,1
case122/day25/slice_0033_mask.npy,day25,case122,33,False,144,False,1
case122/day25/slice_0031_mask.npy,day25,case122,31,False,144,False,1
case122/day25/slice_0016_mask.npy,day25,case122,16,False,144,False,1
case122/day25/slice_0006_mask.npy,day25,case122,6,False,144,False,1
case122/day25/slice_0005_mask.npy,day25,case122,5,False,144,False,1
case122/day25/slice_0025_mask.npy,day25,case122,25,False,144,False,1
case122/day25/slice_0028_mask.npy,day25,case122,28,False,144,False,1
case122/day25/slice_0007_mask.npy,day25,case122,7,False,144,False,1
case122/day25/slice_0036_mask.npy,day25,case122,36,False,144,False,1
case122/day25/slice_0002_mask.npy,day25,case122,2,False,144,False,1
case122/day25/slice_0132_mask.npy,day25,case122,132,False,144,False,1
case122/day25/slice_0130_mask.npy,day25,case122,130,False,144,False,1
case122/day25/slice_0129_mask.npy,day25,case122,129,False,144,False,1
case122/day25/slice_0125_mask.npy,day25,case122,125,False,144,False,1
case122/day25/slice_0021_mask.npy,day25,case122,21,False,144,False,1
case122/day25/slice_0038_mask.npy,day25,case122,38,False,144,False,1
case122/day25/slice_0003_mask.npy,day25,case122,3,False,144,False,1
case122/day25/slice_0133_mask.npy,day25,case122,133,False,144,False,1
case122/day25/slice_0142_mask.npy,day25,case122,142,False,144,False,1
case122/day25/slice_0012_mask.npy,day25,case122,12,False,144,False,1
case122/day25/slice_0026_mask.npy,day25,case122,26,False,144,False,1
case122/day25/slice_0039_mask.npy,day25,case122,39,False,144,False,1
case122/day25/slice_0030_mask.npy,day25,case122,30,False,144,False,1
case122/day25/slice_0134_mask.npy,day25,case122,134,False,144,False,1
case122/day25/slice_0014_mask.npy,day25,case122,14,False,144,False,1
case122/day25/slice_0143_mask.npy,day25,case122,143,False,144,False,1
case122/day25/slice_0027_mask.npy,day25,case122,27,False,144,False,1
case122/day25/slice_0019_mask.npy,day25,case122,19,False,144,False,1
case122/day25/slice_0008_mask.npy,day25,case122,8,False,144,False,1
case122/day25/slice_0011_mask.npy,day25,case122,11,False,144,False,1
case122/day25/slice_0009_mask.npy,day25,case122,9,False,144,False,1
case122/day25/slice_0144_mask.npy,day25,case122,144,False,144,False,1
case122/day25/slice_0034_mask.npy,day25,case122,34,False,144,False,1
case122/day25/slice_0138_mask.npy,day25,case122,138,False,144,False,1
case122/day25/slice_0135_mask.npy,day25,case122,135,False,144,False,1
case122/day25/slice_0004_mask.npy,day25,case122,4,False,144,False,1
case122/day25/slice_0126_mask.npy,day25,case122,126,False,144,False,1
case122/day25/slice_0010_mask.npy,day25,case122,10,False,144,False,1
case122/day25/slice_0013_mask.npy,day25,case122,13,False,144,False,1
case122/day25/slice_0139_mask.npy,day25,case122,139,False,144,False,1
case122/day25/slice_0018_mask.npy,day25,case122,18,False,144,False,1
case122/day25/slice_0137_mask.npy,day25,case122,137,False,144,False,1
case122/day25/slice_0024_mask.npy,day25,case122,24,False,144,False,1
case122/day25/slice_0037_mask.npy,day25,case122,37,False,144,False,1
case122/day25/slice_0141_mask.npy,day25,case122,141,False,144,False,1
case122/day25/slice_0128_mask.npy,day25,case122,128,False,144,False,1
case122/day25/slice_0015_mask.npy,day25,case122,15,False,144,False,1
case122/day25/slice_0029_mask.npy,day25,case122,29,False,144,False,1
case122/day24/slice_0022_mask.npy,day24,case122,22,False,144,False,1
case122/day24/slice_0032_mask.npy,day24,case122,32,False,144,False,1
case122/day24/slice_0140_mask.npy,day24,case122,140,False,144,False,1
case122/day24/slice_0020_mask.npy,day24,case122,20,False,144,False,1
case122/day24/slice_0017_mask.npy,day24,case122,17,False,144,False,1
case122/day24/slice_0127_mask.npy,day24,case122,127,False,144,False,1
case122/day24/slice_0124_mask.npy,day24,case122,124,False,144,False,1
case122/day24/slice_0131_mask.npy,day24,case122,131,False,144,False,1
case122/day24/slice_0001_mask.npy,day24,case122,1,False,144,False,1
case122/day24/slice_0023_mask.npy,day24,case122,23,False,144,False,1
case122/day24/slice_0035_mask.npy,day24,case122,35,False,144,False,1
case122/day24/slice_0040_mask.npy,day24,case122,40,False,144,False,1
case122/day24/slice_0136_mask.npy,day24,case122,136,False,144,False,1
case122/day24/slice_0033_mask.npy,day24,case122,33,False,144,False,1
case122/day24/slice_0123_mask.npy,day24,case122,123,False,144,False,1
case122/day24/slice_0031_mask.npy,day24,case122,31,False,144,False,1
case122/day24/slice_0016_mask.npy,day24,case122,16,False,144,False,1
case122/day24/slice_0006_mask.npy,day24,case122,6,False,144,False,1
case122/day24/slice_0005_mask.npy,day24,case122,5,False,144,False,1
case122/day24/slice_0025_mask.npy,day24,case122,25,False,144,False,1
case122/day24/slice_0028_mask.npy,day24,case122,28,False,144,False,1
case122/day24/slice_0007_mask.npy,day24,case122,7,False,144,False,1
case122/day24/slice_0036_mask.npy,day24,case122,36,False,144,False,1
case122/day24/slice_0002_mask.npy,day24,case122,2,False,144,False,1
case122/day24/slice_0132_mask.npy,day24,case122,132,False,144,False,1
case122/day24/slice_0130_mask.npy,day24,case122,130,False,144,False,1
case122/day24/slice_0121_mask.npy,day24,case122,121,False,144,False,1
